room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
Private room,Islington,Caledonian,0,0,1,1,38,51.539313,-0.120961
Private room,Islington,Finsbury Park,0,0,2,1,34,51.55807,-0.118856
Private room,Islington,Barnsbury,0,0,2,1,38,51.53872,-0.110666
Private room,Islington,Highbury East,4,5,2,1,39,51.549126,-0.105912
Private room,Islington,Canonbury,1,0,1,1,26,51.539996,-0.090635
Private room,Islington,Canonbury,0,0,2,1,38,51.543451,-0.084506
Private room,Hackney,London Fields,0,0,2,1,34,51.542441,-0.069066
Private room,Islington,Canonbury,3,4.5,2,1,38,51.546012,-0.084126
Private room,Hackney,Hoxton West,1,0,1,1,38,51.53215,-0.090284
Private room,Hackney,Hoxton West,0,0,1,1,40,51.532386,-0.094201
Private room,Tower Hamlets,Weavers,2,0,1,1,31,51.524281,-0.072736
Private room,Islington,Caledonian,2,0,2,1,38,51.537827,-0.117172
Private room,Hackney,Hoxton East & Shoreditch,0,0,1,1,32,51.536191,-0.087249
Private room,Tower Hamlets,Weavers,1,0,2,1,25,51.527656,-0.074709
Private room,Hackney,Haggerston,2,0,2,1,38,51.535318,-0.070151
Private room,Islington,Clerkenwell,1,0,1,1,31,51.52688,-0.11048
Private room,Islington,Caledonian,0,0,2,1,26,51.542885,-0.117442
Private room,Hackney,Hoxton West,0,0,2,1,39,51.531031,-0.090252
Private room,Islington,Barnsbury,4,4.5,1,1,39,51.534731,-0.115037
Private room,Islington,St. Peter's,1,0,2,1,38,51.536608,-0.091247
Private room,Islington,Bunhill,24,4.5,4,1,38,51.52574,-0.102749
Private room,Hackney,Hoxton West,41,4.5,2,1,40,51.528865,-0.093196
Private room,Islington,St. Mary's,0,0,2,1,37,51.537108,-0.101012
Private room,Hackney,Hoxton East & Shoreditch,5,4.5,2,1,40,51.535905,-0.077928
Private room,Islington,Bunhill,6,5,2,1,40,51.525662,-0.092531
Private room,Islington,St. Mary's,1,0,2,1,40,51.539457,-0.106174
Private room,Islington,Canonbury,1,0,1,1,23,51.543248,-0.092713
Private room,Islington,Caledonian,5,3,1,1,38,51.531911,-0.118305
Private room,Islington,St. Peter's,2,0,1,1,27,51.538819,-0.091684
Private room,Islington,Canonbury,5,3,2,1,38,51.544311,-0.094458
Private room,Tower Hamlets,Bethnal Green,0,0,1,1,32,51.5248,-0.050624
Private room,Tower Hamlets,Bethnal Green,0,0,3,1,38,51.528419,-0.051836
Private room,Tower Hamlets,St. Peter's,1,0,1,1,31,51.531522,-0.063641
Private room,Tower Hamlets,Spitalfields & Banglatown,1,0,1,1,38,51.517837,-0.071872
Private room,Tower Hamlets,St. Peter's,0,0,2,1,34,51.530548,-0.062642
Private room,Tower Hamlets,Spitalfields & Banglatown,0,0,1,1,32,51.519616,-0.068719
Private room,Tower Hamlets,Bethnal Green,3,4,2,1,38,51.530273,-0.045611
Private room,Tower Hamlets,Bethnal Green,2,0,1,1,32,51.523549,-0.050149
Private room,Tower Hamlets,Stepney Green,1,0,4,1,40,51.51823,-0.055011
Private room,Tower Hamlets,Whitechapel,5,5,1,1,32,51.515122,-0.066807
Private room,Tower Hamlets,Weavers,1,0,2,1,36,51.525863,-0.068977
Private room,Tower Hamlets,Weavers,0,0,1,1,38,51.527997,-0.075191
Private room,Tower Hamlets,Weavers,3,4.5,1,1,36,51.530339,-0.067749
Private room,Tower Hamlets,Spitalfields & Banglatown,23,4.5,2,1,40,51.519045,-0.068381
Private room,Tower Hamlets,Whitechapel,0,0,1,1,39,51.517922,-0.06333
Private room,Tower Hamlets,Weavers,2,0,2,1,38,51.529387,-0.06683
Private room,Tower Hamlets,Weavers,6,5,1,1,37,51.52849,-0.074445
Private room,Hackney,Hoxton East & Shoreditch,5,4,2,1,38,51.527754,-0.082414
Private room,Hackney,Haggerston,0,0,2,1,38,51.533828,-0.063164
Private room,Tower Hamlets,Whitechapel,0,0,1,1,21,51.516011,-0.062232
Private room,Hackney,Hackney Wick,0,0,2,1,33,51.546153,-0.036491
Private room,Hackney,Victoria,1,0,2,1,38,51.538723,-0.045187
Private room,Hackney,Victoria,3,4.5,2,1,38,51.540495,-0.046089
Private room,Hackney,Hackney Wick,0,0,1,1,40,51.543762,-0.044064
Private room,Hackney,Hackney Wick,14,4.5,1,1,33,51.54463,-0.045648
Private room,Hackney,Hackney Wick,0,0,1,1,38,51.544832,-0.044843
Private room,Newham,Forest Gate North,0,0,1,1,31,51.549538,0.013204
Private room,Tower Hamlets,Bow West,1,0,1,1,28,51.530116,-0.035626
Private room,Tower Hamlets,Bow East,0,0,2,1,38,51.536844,-0.028322
Private room,Tower Hamlets,Bow East,1,0,2,1,29,51.542174,-0.029147
Private room,Tower Hamlets,Bow East,0,0,1,1,26,51.539374,-0.022701
Private room,Tower Hamlets,Bethnal Green,7,4,2,1,37,51.523896,-0.04237
Private room,Tower Hamlets,Bow West,8,4,1,1,27,51.532569,-0.036359
Private room,Hackney,Hackney Wick,27,4.5,2,1,33,51.54431,-0.036943
Private room,Tower Hamlets,Bow West,1,0,2,1,39,51.53292,-0.036248
Private room,Tower Hamlets,Bow West,0,0,1,1,38,51.533481,-0.036125
Private room,Tower Hamlets,Bow West,6,4,1,1,23,51.532419,-0.036076
Private room,Tower Hamlets,Bethnal Green,1,0,2,1,38,51.527101,-0.04281
Private room,Tower Hamlets,St. Dunstan's,0,0,2,1,38,51.521159,-0.041635
Private room,Tower Hamlets,Bow West,3,4,1,1,31,51.528445,-0.03728
Private room,Hackney,Homerton,0,0,2,1,32,51.547612,-0.042454
Private room,Tower Hamlets,Bow West,67,5,1,1,38,51.534003,-0.035805
Private room,Tower Hamlets,St. Dunstan's,38,4,2,1,38,51.519844,-0.043106
Private room,Tower Hamlets,Bow East,0,0,2,1,38,51.53356,-0.029161
Private room,Tower Hamlets,Bow West,0,0,2,1,32,51.533422,-0.037661
Private room,Tower Hamlets,Bethnal Green,3,5,2,1,36,51.529174,-0.04295
Private room,Tower Hamlets,Mile End,0,0,1,1,32,51.524585,-0.033037
Private room,Tower Hamlets,St. Dunstan's,9,4,2,1,38,51.521561,-0.039917
Private room,Tower Hamlets,Bow West,2,0,2,1,38,51.530793,-0.033036
Private room,Tower Hamlets,Bow West,1,0,2,1,32,51.534266,-0.038559
Private room,Tower Hamlets,Bow West,0,0,2,1,39,51.530743,-0.033204
Private room,Tower Hamlets,St. Dunstan's,0,0,2,1,37,51.519761,-0.036597
Private room,Tower Hamlets,Bethnal Green,5,5,2,1,38,51.529171,-0.042666
Private room,Tower Hamlets,St. Dunstan's,35,4,2,1,38,51.522225,-0.040997
Private room,Tower Hamlets,Bow West,2,0,2,1,27,51.531117,-0.035545
Private room,Hackney,Shacklewell,1,0,2,1,38,51.553485,-0.076779
Private room,Hackney,Dalston,4,4.5,1,1,34,51.549891,-0.070504
Private room,Hackney,Clissold,0,0,1,1,38,51.554886,-0.088703
Private room,Hackney,Dalston,1,0,2,1,40,51.549918,-0.074831
Private room,Hackney,Shacklewell,9,4.5,2,1,28,51.553543,-0.079195
Private room,Hackney,Hackney Downs,1,0,2,1,40,51.555602,-0.059603
Private room,Hackney,Lea Bridge,1,0,2,1,38,51.552678,-0.045581
Private room,Hackney,King's Park,0,0,1,1,38,51.554723,-0.043278
Private room,Hackney,King's Park,0,0,2,1,26,51.554745,-0.043512
Private room,Hackney,Lea Bridge,0,0,2,1,39,51.557265,-0.053213
Private room,Hackney,Homerton,12,4.5,1,1,38,51.549702,-0.051748
Private room,Hackney,Cazenove,0,0,2,1,26,51.568136,-0.066501
Private room,Hackney,Hackney Downs,0,0,2,1,38,51.559145,-0.061695
Private room,Hackney,Haggerston,3,4.5,2,1,38,51.536363,-0.064887
Private room,Hackney,Victoria,0,0,2,1,32,51.541792,-0.051029
Private room,Hackney,London Fields,0,0,2,1,37,51.541116,-0.061741
Private room,Tower Hamlets,Bethnal Green,1,0,2,1,38,51.528041,-0.053834
Private room,Hackney,Victoria,51,4.5,2,1,37,51.537093,-0.044927
Private room,Hackney,Victoria,0,0,1,1,38,51.538801,-0.056175
Private room,Tower Hamlets,St. Peter's,5,4,2,1,38,51.527358,-0.057592
Private room,Tower Hamlets,St. Peter's,3,4.5,2,1,38,51.526686,-0.057218
Private room,Tower Hamlets,Bethnal Green,14,5,1,1,34,51.531329,-0.04406
Private room,Hackney,Hackney Central,4,5,1,1,33,51.544024,-0.061665
Private room,Tower Hamlets,St. Peter's,14,4.5,2,1,32,51.527409,-0.058711
Private room,Hackney,Haggerston,2,0,1,1,32,51.53456,-0.075278
Private room,Hackney,Victoria,1,0,2,1,37,51.540909,-0.054439
Private room,Tower Hamlets,Bow West,1,0,2,1,32,51.530847,-0.033104
Private room,Tower Hamlets,Bethnal Green,6,4.5,4,1,40,51.530492,-0.04474
Private room,Hackney,Hackney Central,1,0,2,1,37,51.54455,-0.061346
Private room,Tower Hamlets,Bow West,16,5,2,1,39,51.531392,-0.032561
Private room,Tower Hamlets,Bethnal Green,3,4.5,2,1,38,51.532105,-0.045919
Private room,Tower Hamlets,Bethnal Green,2,0,2,1,38,51.529784,-0.045759
Private room,Hackney,Victoria,3,4.5,2,1,40,51.539997,-0.046345
Private room,Hackney,Hackney Wick,0,0,1,1,31,51.549245,-0.036676
Private room,Tower Hamlets,Bow East,13,5,3,1,40,51.541947,-0.020907
Private room,Newham,Boleyn,0,0,2,1,40,51.536253,0.044459
Private room,Waltham Forest,Grove Green,27,5,2,1,38,51.562484,-0.006463
Private room,Newham,Stratford and New Town,0,0,2,1,38,51.536474,-0.002001
Private room,Hackney,Victoria,34,4.5,1,1,36,51.538121,-0.055218
Private room,Hackney,Homerton,16,4.5,1,1,38,51.547567,-0.041985
Private room,Hackney,Hackney Wick,1,0,2,1,33,51.548215,-0.033464
Private room,Tower Hamlets,Bethnal Green,11,4.5,2,1,39,51.524876,-0.042176
Private room,Camden,King's Cross,9,4.5,2,1,32,51.526629,-0.12497
Private room,Tower Hamlets,Whitechapel,8,5,2,1,34,51.51138,-0.064432
Private room,Tower Hamlets,St. Dunstan's,18,4,2,1,38,51.521526,-0.041395
Private room,Southwark,Surrey Docks,1,0,2,1,38,51.496142,-0.039817
Private room,Islington,St. Peter's,1,0,2,1,33,51.535174,-0.100915
Private room,Tower Hamlets,St. Dunstan's,28,4,2,1,38,51.517148,-0.038503
Private room,Camden,St. Pancras and Somers Town,68,3.5,2,1,38,51.531015,-0.129577
Private room,Tower Hamlets,St. Peter's,4,3,1,1,37,51.524916,-0.056427
Private room,Hackney,Victoria,0,0,1,1,36,51.538359,-0.046843
Private room,Tower Hamlets,Bethnal Green,29,4,2,1,36,51.523551,-0.046579
Private room,Southwark,East Walworth,16,4,1,1,26,51.491156,-0.088727
Private room,Tower Hamlets,St. Peter's,0,0,2,1,38,51.526853,-0.057924
Private room,Tower Hamlets,Bethnal Green,0,0,2,1,38,51.528079,-0.048558
Private room,Hackney,London Fields,2,0,1,1,32,51.542765,-0.075619
Private room,Tower Hamlets,Bethnal Green,12,4,2,1,38,51.524461,-0.049425
Private room,Tower Hamlets,St. Peter's,0,0,2,1,38,51.528733,-0.061485
Private room,Tower Hamlets,St. Peter's,7,3.5,2,1,38,51.528811,-0.059923
Private room,Southwark,Rotherhithe,32,5,1,1,34,51.490633,-0.047178
Private room,Tower Hamlets,St. Dunstan's,8,4.5,1,1,31,51.515217,-0.036699
Private room,Tower Hamlets,Spitalfields & Banglatown,0,0,2,3,36,51.52154,-0.059281
Private room,Hackney,Victoria,40,4.5,2,1,38,51.536292,-0.053863
Private room,Southwark,Chaucer,23,4,1,1,37,51.497676,-0.085428
Private room,Hackney,Victoria,1,0,1,1,31,51.53887,-0.04757
Private room,Hackney,Hackney Wick,0,0,1,1,37,51.542346,-0.03918
Private room,Tower Hamlets,Bow East,1,0,2,1,29,51.533108,-0.027987
Private room,Camden,Cantelowes,109,4.5,2,1,40,51.545214,-0.127261
Private room,Tower Hamlets,Shadwell,9,4.5,2,1,34,51.512874,-0.051168
Private room,Tower Hamlets,Weavers,2,0,2,1,23,51.525186,-0.076243
Private room,Hackney,De Beauvoir,1,0,1,1,36,51.537173,-0.079664
Private room,Tower Hamlets,St. Peter's,0,0,3,1,36,51.524324,-0.058761
Private room,Hackney,Hoxton West,2,0,2,1,26,51.52944,-0.083641
Private room,Tower Hamlets,Bow West,3,4.5,2,1,26,51.529962,-0.034381
Private room,Tower Hamlets,Weavers,12,4.5,1,1,32,51.527965,-0.069767
Private room,Tower Hamlets,Shadwell,6,3.5,2,1,38,51.511222,-0.053565
Private room,Hackney,Haggerston,0,0,2,1,32,51.531354,-0.077055
Private room,Tower Hamlets,Bethnal Green,2,0,1,1,32,51.526457,-0.05242
Private room,Southwark,South Bermondsey,38,4.5,2,1,33,51.489936,-0.056212
Private room,Tower Hamlets,Weavers,5,4.5,2,1,40,51.527803,-0.07141
Private room,Hackney,Haggerston,16,4.5,2,1,38,51.536569,-0.063574
Private room,Tower Hamlets,Mile End,10,4,2,1,38,51.517092,-0.027439
Private room,Tower Hamlets,St. Dunstan's,24,4,2,1,38,51.521709,-0.039457
Private room,Southwark,Riverside,72,4.5,1,1,39,51.497491,-0.060441
Private room,Greenwich,Greenwich West,0,0,1,1,36,51.475416,-0.016122
Private room,Lewisham,Lewisham Central,6,5,1,1,27,51.467573,-0.015447
Private room,Lewisham,Lewisham Central,8,5,2,1,38,51.45892,-0.004752
Private room,Tower Hamlets,Island Gardens,0,0,2,1,33,51.487774,-0.02054
Private room,Greenwich,Peninsula,16,4,2,1,36,51.484866,0.018262
Private room,Tower Hamlets,Island Gardens,0,0,2,1,38,51.487284,-0.012161
Private room,Tower Hamlets,Blackwall & Cubitt Town,0,0,2,1,38,51.492392,-0.004968
Private room,Lewisham,Blackheath,7,5,2,1,40,51.469409,0.011876
Private room,Greenwich,Eltham West,0,0,2,1,27,51.458806,0.036813
Private room,Lewisham,Blackheath,3,5,1,1,38,51.46874,-0.010653
Private room,Tower Hamlets,Blackwall & Cubitt Town,4,5,2,1,31,51.495507,-0.013551
Private room,Tower Hamlets,Poplar,0,0,2,1,37,51.509191,-0.02063
Private room,Greenwich,Peninsula,2,0,1,1,31,51.488908,0.006161
Private room,Greenwich,Greenwich West,73,4.5,3,1,38,51.475169,-0.018313
Private room,Greenwich,Peninsula,4,4.5,1,1,33,51.488002,0.003808
Private room,Tower Hamlets,Blackwall & Cubitt Town,7,4,4,1,39,51.496605,-0.011372
Private room,Greenwich,Peninsula,1,0,1,1,34,51.483569,-0.003466
Private room,Greenwich,Eltham West,0,0,2,1,32,51.458339,0.035543
Private room,Greenwich,Eltham West,8,5,1,1,21,51.459551,0.038737
Private room,Lewisham,Blackheath,0,0,1,1,32,51.471544,-0.01313
Private room,Greenwich,Greenwich West,2,0,1,1,22,51.481086,-0.014057
Private room,Greenwich,Kidbrooke with Hornfair,7,5,1,1,24,51.469604,0.030458
Private room,Greenwich,Peninsula,10,5,2,1,34,51.485136,0.021759
Private room,Tower Hamlets,Island Gardens,62,4.5,1,1,32,51.486761,-0.008318
Private room,Greenwich,Peninsula,0,0,2,1,34,51.495967,0.013518
Private room,Greenwich,Peninsula,4,5,1,1,22,51.485277,-0.002432
Private room,Greenwich,Kidbrooke with Hornfair,3,5,1,1,38,51.470693,0.045649
Private room,Bexley,Falconwood and Welling,1,0,1,1,32,51.460172,0.088607
Private room,Greenwich,Abbey Wood,1,0,2,1,32,51.488174,0.118138
Private room,Greenwich,Woolwich Riverside,0,0,2,1,32,51.488806,0.0623
Private room,Greenwich,Glyndon,1,0,2,1,27,51.487698,0.075949
Private room,Greenwich,Woolwich Riverside,6,4,2,1,38,51.495127,0.073639
Private room,Greenwich,Shooters Hill,0,0,1,1,38,51.468447,0.066569
Private room,Greenwich,Woolwich Riverside,0,0,2,1,38,51.489107,0.049672
Private room,Greenwich,Woolwich Common,0,0,1,1,38,51.479359,0.075176
Private room,Greenwich,Eltham West,0,0,2,1,21,51.462922,0.045673
Private room,Greenwich,Woolwich Riverside,0,0,1,1,22,51.492238,0.064119
Private room,Greenwich,Glyndon,1,0,1,1,22,51.483035,0.078201
Private room,Greenwich,Woolwich Common,6,5,2,1,40,51.483164,0.072304
Private room,Greenwich,Woolwich Common,9,5,1,1,32,51.485043,0.071583
Private room,Greenwich,Glyndon,5,5,1,1,38,51.496076,0.0777
Private room,Greenwich,Woolwich Common,0,0,1,1,38,51.482043,0.067375
Private room,Greenwich,Shooters Hill,5,4,1,1,22,51.471506,0.065169
Private room,Greenwich,Thamesmead Moorings,0,0,2,1,40,51.50241,0.089256
Private room,Greenwich,Abbey Wood,1,0,2,1,32,51.487101,0.118482
Private room,Greenwich,Glyndon,1,0,2,1,32,51.484121,0.081327
Private room,Greenwich,Thamesmead Moorings,4,4.5,1,1,32,51.502428,0.092359
Private room,Greenwich,Shooters Hill,2,0,1,1,28,51.472631,0.064717
Private room,Greenwich,Glyndon,2,0,1,1,31,51.485151,0.075377
Private room,Greenwich,Woolwich Riverside,3,5,2,1,26,51.487954,0.051933
Private room,Greenwich,Eltham North,0,0,1,1,38,51.462471,0.054032
Private room,Greenwich,Shooters Hill,6,5,2,1,24,51.478191,0.090508
Private room,Greenwich,Eltham North,1,0,1,1,32,51.462392,0.056718
Private room,Greenwich,Woolwich Common,17,5,2,1,34,51.472577,0.048425
Private room,Greenwich,Woolwich Common,1,0,1,1,34,51.480658,0.058727
Private room,Greenwich,Shooters Hill,17,4.5,1,2,29,51.46601,0.057732
Private room,Greenwich,Woolwich Riverside,8,5,2,1,38,51.492043,0.07171
Private room,Greenwich,Glyndon,0,0,1,1,23,51.486158,0.081466
Private room,Greenwich,Glyndon,19,4.5,6,1,28,51.486301,0.086004
Private room,Greenwich,Shooters Hill,19,5,2,1,24,51.474591,0.085655
Private room,Greenwich,Glyndon,11,4,1,1,20,51.486167,0.086349
Private room,Tower Hamlets,Island Gardens,0,0,1,1,29,51.493609,-0.025674
Private room,Tower Hamlets,Canary Wharf,0,0,1,1,39,51.494122,-0.019616
Private room,Tower Hamlets,Mile End,9,4.5,2,1,38,51.522848,-0.030778
Private room,Tower Hamlets,Mile End,6,4.5,2,1,37,51.512797,-0.02542
Private room,Tower Hamlets,Lansbury,0,0,1,1,32,51.515007,-0.014065
Private room,Tower Hamlets,Bow West,0,0,1,1,38,51.526032,-0.031975
Private room,Tower Hamlets,Island Gardens,0,0,2,1,38,51.49348,-0.02593
Private room,Tower Hamlets,Blackwall & Cubitt Town,1,0,1,1,38,51.49626,-0.012111
Private room,Tower Hamlets,Mile End,0,0,1,1,33,51.521613,-0.029493
Private room,Tower Hamlets,Mile End,4,5,1,1,31,51.515701,-0.027196
Private room,Tower Hamlets,Bromley South,3,4.5,2,1,38,51.518896,-0.021382
Private room,Tower Hamlets,Lansbury,0,0,1,1,32,51.512895,-0.012006
Private room,Tower Hamlets,Island Gardens,8,4,2,1,37,51.493443,-0.017162
Private room,Tower Hamlets,Mile End,4,4,2,1,38,51.522001,-0.031693
Private room,Tower Hamlets,Bromley South,2,0,2,1,39,51.520203,-0.016194
Private room,Tower Hamlets,Blackwall & Cubitt Town,0,0,1,1,32,51.496452,-0.013747
Private room,Tower Hamlets,Mile End,0,0,1,1,33,51.515352,-0.029018
Private room,Tower Hamlets,Mile End,0,0,1,1,40,51.513978,-0.030712
Private room,Tower Hamlets,Poplar,4,3,2,1,38,51.510059,-0.020467
Private room,Tower Hamlets,Canary Wharf,0,0,1,1,24,51.497314,-0.01883
Private room,Tower Hamlets,Blackwall & Cubitt Town,4,4.5,2,1,38,51.497669,-0.013601
Private room,Tower Hamlets,Poplar,1,0,2,1,33,51.509287,-0.024819
Private room,Tower Hamlets,Mile End,1,0,1,1,24,51.512978,-0.030682
Private room,Tower Hamlets,Poplar,105,4,4,1,38,51.508442,-0.011328
Private room,Tower Hamlets,Poplar,0,0,2,1,38,51.509783,-0.02215
Private room,Tower Hamlets,Mile End,4,4.5,2,1,38,51.516735,-0.02817
Private room,Tower Hamlets,Mile End,0,0,2,1,38,51.516429,-0.028452
Private room,Tower Hamlets,Bromley North,10,4.5,2,1,38,51.525673,-0.02927
Private room,Tower Hamlets,Mile End,2,0,2,1,38,51.51536,-0.028556
Private room,Tower Hamlets,Poplar,0,0,2,1,38,51.508713,-0.015466
Private room,Tower Hamlets,Poplar,2,0,2,1,38,51.51124,-0.026304
Private room,Tower Hamlets,Blackwall & Cubitt Town,4,3.5,2,1,37,51.498399,-0.011082
Private room,Tower Hamlets,Mile End,12,4,2,1,38,51.516742,-0.028547
Private room,Tower Hamlets,Mile End,1,0,2,1,28,51.521227,-0.029565
Private room,Tower Hamlets,Mile End,0,0,2,1,37,51.513505,-0.025994
Private room,Tower Hamlets,Lansbury,0,0,1,1,38,51.516226,-0.011079
Private room,Hackney,De Beauvoir,4,4,1,1,32,51.54288,-0.083299
Private room,Hackney,London Fields,2,0,3,1,40,51.542036,-0.057418
Private room,Hackney,London Fields,12,4.5,1,1,38,51.540253,-0.057864
Private room,Hackney,London Fields,0,0,2,1,38,51.539701,-0.075913
Private room,Hackney,London Fields,1,0,2,1,32,51.541253,-0.059504
Private room,Hackney,De Beauvoir,1,0,2,1,38,51.539496,-0.084358
Private room,Hackney,London Fields,1,0,2,1,31,51.543628,-0.070504
Private room,Hackney,London Fields,62,4.5,2,1,34,51.541204,-0.05527
Private room,Hackney,London Fields,1,0,1,1,32,51.543245,-0.068536
Private room,Hackney,Victoria,1,0,1,1,26,51.540373,-0.055343
Private room,Hackney,Hackney Wick,13,5,1,1,38,51.543058,-0.038216
Private room,Hackney,Victoria,0,0,1,1,34,51.53878,-0.053034
Private room,Hackney,Hackney Downs,2,0,2,1,32,51.554399,-0.055185
Private room,Hackney,Homerton,1,0,2,1,37,51.542797,-0.051756
Private room,Hackney,Hackney Central,4,5,2,1,38,51.543997,-0.057331
Private room,Hackney,Victoria,2,0,2,1,38,51.53984,-0.054663
Private room,Hackney,Victoria,4,5,2,1,38,51.539979,-0.05161
Private room,Hackney,Homerton,1,0,2,1,38,51.544257,-0.047789
Private room,Hackney,Haggerston,1,0,2,1,34,51.53654,-0.065824
Private room,Hackney,De Beauvoir,7,4.5,2,1,28,51.538291,-0.079654
Private room,Tower Hamlets,Spitalfields & Banglatown,1,0,2,1,26,51.520643,-0.066508
Private room,Tower Hamlets,St. Peter's,1,0,1,1,28,51.533056,-0.054629
Private room,Hackney,Hoxton East & Shoreditch,2,0,2,1,33,51.535827,-0.081688
Private room,Hackney,Haggerston,4,4.5,2,1,38,51.530857,-0.072648
Private room,Tower Hamlets,St. Peter's,0,0,2,1,32,51.52805,-0.058994
Private room,Hackney,Haggerston,7,5,2,1,37,51.538452,-0.077755
Private room,Tower Hamlets,St. Peter's,0,0,2,1,40,51.523771,-0.059574
Private room,Hackney,London Fields,0,0,2,1,34,51.540309,-0.064547
Private room,Tower Hamlets,Weavers,0,0,2,1,26,51.52713,-0.065889
Private room,Tower Hamlets,St. Peter's,3,4.5,2,1,36,51.527964,-0.056532
Private room,Tower Hamlets,St. Peter's,0,0,1,1,37,51.523981,-0.056834
Private room,Hackney,Victoria,4,4.5,2,1,33,51.541491,-0.052399
Private room,Hackney,De Beauvoir,1,0,2,1,38,51.539013,-0.078585
Private room,Tower Hamlets,Bethnal Green,0,0,1,4,29,51.526942,-0.049333
Private room,Tower Hamlets,Weavers,1,0,1,1,34,51.525288,-0.072248
Private room,Tower Hamlets,Bethnal Green,10,4.5,1,1,38,51.522114,-0.053211
